filename,center_x,center_y,xaxis_r,yaxis_r,orientation,correct,target_fname
popout_once_A_context.jpg,625.75,-132.75,24.0,55.502252206554644,0.0,TRUE,popout_once_A_target4.jpg
popout_once_A_context.jpg,201.0,-286.0,54.00925846556311,23.021728866442675,1.0609116981668292,TRUE,popout_once_A_target5.jpg
popout_once_A_context.jpg,338.0,-390.0,18.0,31.06444913401813,0.0,TRUE,popout_once_A_target6.jpg
popout_once_A_context.jpg,29.0,-375.75,138.55774969304315,63.54919354327009,-1.6542918960133999,TRUE,popout_once_A_target7.jpg
popout_once_A_context.jpg,-211.25,-351.75,18.607794065928395,50.5099000196991,-6.170175243284166,TRUE,popout_once_A_target8.jpg
popout_once_A_context.jpg,-327.5,-201.0,37.50333318519835,30.50409808533929,-0.763898479425136,TRUE,popout_once_A_target9.jpg
popout_once_A_context.jpg,-431.5,-64.25,52.00240379059414,45.01110973970759,0.5509039997400805,TRUE,popout_once_A_target10.jpg
popout_once_A_context.jpg,-97.0,-186.5,19.0,31.01612483854165,0.0,TRUE,popout_once_A_target11.jpg
popout_once_A_context.jpg,-521.25,-375.0,31.51586901863885,27.018512172212592,-1.8183030693738025,TRUE,popout_once_A_target12.jpg
popout_repeat_A_1_context.jpg,-615.0,206.75,28.071337695236398,19.525624189766635,-4.085616961997685,TRUE,popout_repeat_A_1_target.jpg
popout_repeat_A_1_context.jpg,-369.75,321.5,24.0,18.00694310536911,0.0,TRUE,popout_repeat_A_1_target.jpg
popout_repeat_A_1_context.jpg,125.5,392.0,24.00520776831561,19.5,-1.1934894595405037,TRUE,popout_repeat_A_1_target.jpg
popout_repeat_A_1_context.jpg,561.5,372.75,24.5,15.70031846810758,0.0,TRUE,popout_repeat_A_1_target.jpg
popout_repeat_A_1_context.jpg,-480.0,-39.0,23.021728866442675,17.204650534085253,-34.38034521355654,TRUE,popout_repeat_A_1_target.jpg
popout_repeat_A_1_context.jpg,-44.75,43.75,27.018512172212592,16.507574019219177,-2.1210964124504184,TRUE,popout_repeat_A_1_target.jpg
popout_repeat_A_1_context.jpg,156.5,73.25,23.264780248263683,19.144189719076646,28.21735695418468,TRUE,popout_repeat_A_1_target.jpg
popout_repeat_A_1_context.jpg,-156.5,-102.75,28.53944638566067,17.00735135169495,3.0127875265890025,TRUE,popout_repeat_A_1_target.jpg
popout_repeat_A_1_context.jpg,266.5,-117.75,23.00543414065468,27.459060435491967,-1.2453642899577593,TRUE,popout_repeat_A_1_target.jpg
popout_repeat_A_1_context.jpg,334.75,-265.0,23.03258561256204,28.21790211904493,-27.121302876283533,TRUE,popout_repeat_A_1_target.jpg
popout_repeat_A_1_context.jpg,595.25,-189.5,28.71410803072246,20.81465829649865,-54.926244618188626,TRUE,popout_repeat_A_1_target.jpg
popout_repeat_A_1_context.jpg,-596.0,-293.5,21.213203435596427,27.586228448267445,-45.0,TRUE,popout_repeat_A_1_target.jpg
popout_repeat_A_2_context.jpg,-582.75,383.75,25.019992006393608,16.507574019219177,2.2906099914939424,TRUE,popout_repeat_A_2_target.jpg
popout_repeat_A_2_context.jpg,-187.75,270.0,28.040149785619906,15.508062419270825,3.0664855315305513,TRUE,popout_repeat_A_2_target.jpg
popout_repeat_A_2_context.jpg,-243.5,104.75,30.50409808533929,17.00735135169495,0.9391908932635968,TRUE,popout_repeat_A_2_target.jpg
popout_repeat_A_2_context.jpg,128.0,147.5,29.004310024546356,18.527007313648905,0.9877603959608448,TRUE,popout_repeat_A_2_target.jpg
popout_repeat_A_2_context.jpg,308.5,353.75,32.00390601161052,20.0,-0.8951737102110744,TRUE,popout_repeat_A_2_target.jpg
popout_repeat_A_2_context.jpg,431.75,134.5,28.5,18.027756377319946,0.0,TRUE,popout_repeat_A_2_target.jpg
popout_repeat_A_2_context.jpg,-604.0,-57.0,28.504385627478445,19.6596032513375,-1.0050860127411194,TRUE,popout_repeat_A_2_target.jpg
popout_repeat_A_2_context.jpg,-309.0,-206.25,27.50454507895013,16.070158679988197,1.0416266430341663,TRUE,popout_repeat_A_2_target.jpg
popout_repeat_A_2_context.jpg,93.25,-225.75,27.004629232781554,15.008331019803634,1.0609116981668292,TRUE,popout_repeat_A_2_target.jpg
popout_repeat_A_2_context.jpg,393.75,-114.75,30.5,19.5,0.0,TRUE,popout_repeat_A_2_target.jpg
popout_repeat_A_2_context.jpg,-118.25,-382.5,30.0,19.00657780874821,0.0,TRUE,popout_repeat_A_2_target.jpg
popout_repeat_A_2_context.jpg,511.0,-399.5,29.017236257093817,16.031219541881402,1.9749340035306004,TRUE,popout_repeat_A_2_target.jpg
popout_repeat_B_1_context.jpg,-209.5,300.25,28.0178514522438,18.5,-2.0454085802464457,TRUE,popout_repeat_B_1_target.jpg
popout_repeat_B_1_context.jpg,536.75,314.0,30.516389039334253,17.029386365926403,1.8778773424259116,TRUE,popout_repeat_B_1_target.jpg
popout_repeat_B_1_context.jpg,-470.5,159.5,27.50454507895013,18.506755523321747,-1.0416266430341663,TRUE,popout_repeat_B_1_target.jpg
popout_repeat_B_1_context.jpg,-612.75,67.5,26.04323328621084,17.564168070250293,-3.3018656907992603,TRUE,popout_repeat_B_1_target.jpg
popout_repeat_B_1_context.jpg,125.0,148.5,29.51694428629089,18.00694310536911,-1.9414863945279104,TRUE,popout_repeat_B_1_target.jpg
popout_repeat_B_1_context.jpg,263.0,14.5,29.0,20.0,0.0,TRUE,popout_repeat_B_1_target.jpg
popout_repeat_B_1_context.jpg,552.75,-36.0,27.0,19.00657780874821,0.0,TRUE,popout_repeat_B_1_target.jpg
popout_repeat_B_1_context.jpg,-63.0,-57.75,26.019223662515373,17.528548142958105,-2.2025982437381644,TRUE,popout_repeat_B_1_target.jpg
popout_repeat_B_1_context.jpg,-226.5,-202.0,28.0,20.0,0.0,TRUE,popout_repeat_B_1_target.jpg
popout_repeat_B_1_context.jpg,-291.75,-346.25,28.5,17.5,0.0,TRUE,popout_repeat_B_1_target.jpg
popout_repeat_B_1_context.jpg,368.75,-362.25,26.004807247891694,18.172781845386247,1.1017061562380102,TRUE,popout_repeat_B_1_target.jpg
popout_repeat_B_1_context.jpg,614.75,-249.25,27.51817581163403,18.5,2.0825652138445894,TRUE,popout_repeat_B_1_target.jpg
popout_repeat_B_2_context.jpg,-575.5,275.5,22.0,21.095023109728988,0.0,TRUE,popout_repeat_B_2_target.jpg
popout_repeat_B_2_context.jpg,-256.75,155.5,28.00446392988089,16.507574019219177,-1.0230302343911293,TRUE,popout_repeat_B_2_target.jpg
popout_repeat_B_2_context.jpg,-21.25,247.25,27.115493725912494,17.356554957709786,5.290081032932798,TRUE,popout_repeat_B_2_target.jpg
popout_repeat_B_2_context.jpg,325.5,372.25,26.019223662515373,21.5,2.2025982437381644,TRUE,popout_repeat_B_2_target.jpg
popout_repeat_B_2_context.jpg,609.75,221.25,27.5,18.527007313648905,0.0,TRUE,popout_repeat_B_2_target.jpg
popout_repeat_B_2_context.jpg,279.75,102.0,15.0,24.00520776831561,0.0,TRUE,popout_repeat_B_2_target.jpg
popout_repeat_B_2_context.jpg,573.5,-166.25,29.004310024546356,16.031219541881402,0.9877603959608448,TRUE,popout_repeat_B_2_target.jpg
popout_repeat_B_2_context.jpg,216.25,-73.25,18.560711193270585,24.186773244895647,4.635463220584337,TRUE,popout_repeat_B_2_target.jpg
popout_repeat_B_2_context.jpg,66.5,-203.5,23.547823678633232,18.506755523321747,-3.6522227712604916,TRUE,popout_repeat_B_2_target.jpg
popout_repeat_B_2_context.jpg,-153.75,-359.25,26.504716561397142,16.1245154965971,-1.0809242027638926,TRUE,popout_repeat_B_2_target.jpg
popout_repeat_B_2_context.jpg,-587.0,-146.5,25.519600310349695,15.008331019803634,-2.245742645291104,TRUE,popout_repeat_B_2_target.jpg
popout_repeat_B_2_context.jpg,-403.0,-65.5,26.575364531836623,15.074813431681335,-4.3160275839364255,TRUE,popout_repeat_B_2_target.jpg
